	S0	S1	S2	S3	label
3249	1	0.81	0.51	-0.32	-0.62
3250	1	0.97	0.56	-0.53	-0.94
3251	1	0.93	0.06	0.01	-0.86
3252	1	0.56	0.2	0.24	-0.12
3253	1	0.82	0.59	-0.41	-0.64
3254	1	0.19	0.12	0.69	0.62
3255	1	0.22	0.1	0.68	0.56
3256	1	0.53	0.48	-0.01	-0.06
3257	1	0.71	0.41	-0.12	-0.42
3258	1	0.52	0.28	0.2	-0.04
3259	1	0.09	0.01	0.9	0.82
3260	1	0.79	0.24	-0.03	-0.58
3261	1	0.96	0.91	-0.87	-0.92
3262	1	0.36	0.34	0.3	0.28
3263	1	0.48	0.03	0.49	0.04
3264	1	0.33	0.11	0.56	0.34
3265	1	0.08	0.04	0.88	0.84
3266	1	1.0	0.36	-0.36	-1.0
3267	1	0.07	0.01	0.92	0.86
3268	1	0.26	0.16	0.58	0.48
3269	1	0.46	0.32	0.22	0.08
3270	1	0.5	0.49	0.01	0.0
3271	1	0.94	0.15	-0.09	-0.88
3272	1	0.92	0.5	-0.42	-0.84
3273	1	0.35	0.04	0.61	0.3
3274	1	0.16	0.11	0.73	0.68
3275	1	0.77	0.47	-0.24	-0.54
3276	1	0.29	0.27	0.44	0.42
3277	1	0.31	0.02	0.67	0.38
3278	1	0.23	0.07	0.7	0.54
3279	1	0.38	0.38	0.24	0.24
3280	1	0.89	0.74	-0.63	-0.78
3281	1	0.34	0.16	0.5	0.32
3282	1	0.63	0.59	-0.22	-0.26
3283	1	0.57	0.25	0.18	-0.14
3284	1	0.08	0.05	0.87	0.84
3285	1	0.92	0.39	-0.31	-0.84
3286	1	0.1	0.03	0.87	0.8
3287	1	0.38	0.32	0.3	0.24
3288	1	0.29	0.21	0.5	0.42
3289	1	0.05	0.04	0.91	0.9
3290	1	0.12	0.06	0.82	0.76
3291	1	0.24	0.08	0.68	0.52
3292	1	0.86	0.31	-0.17	-0.72
3293	1	0.01	0.0	0.99	0.98
3294	1	0.66	0.48	-0.14	-0.32
3295	1	0.55	0.19	0.26	-0.1
3296	1	0.53	0.12	0.35	-0.06
3297	1	0.9	0.85	-0.75	-0.8
3298	1	0.71	0.44	-0.15	-0.42
3299	1	0.51	0.42	0.07	-0.02
3300	1	0.72	0.35	-0.07	-0.44
3301	1	0.13	0.04	0.83	0.74
3302	1	0.5	0.03	0.47	0.0
3303	1	0.01	0.0	0.99	0.98
3304	1	0.44	0.17	0.39	0.12
3305	1	0.31	0.27	0.42	0.38
3306	1	0.15	0.15	0.7	0.7
3307	1	0.72	0.26	0.02	-0.44
3308	1	0.63	0.3	0.07	-0.26
3309	1	0.29	0.18	0.53	0.42
3310	1	0.06	0.01	0.93	0.88
3311	1	0.57	0.26	0.17	-0.14
3312	1	0.46	0.11	0.43	0.08
3313	1	0.78	0.03	0.19	-0.56
3314	1	0.81	0.81	-0.62	-0.62
3315	1	0.05	0.03	0.92	0.9
3316	1	0.35	0.19	0.46	0.3
3317	1	0.32	0.12	0.56	0.36
3318	1	0.69	0.22	0.09	-0.38
3319	1	0.74	0.2	0.06	-0.48
3320	1	0.86	0.59	-0.45	-0.72
3321	1	0.99	0.51	-0.5	-0.98
3322	1	0.69	0.13	0.18	-0.38
3323	1	0.3	0.25	0.45	0.4
3324	1	0.99	0.43	-0.42	-0.98
3325	1	0.2	0.08	0.72	0.6
3326	1	0.84	0.55	-0.39	-0.68
3327	1	0.43	0.03	0.54	0.14
3328	1	0.21	0.2	0.59	0.58
3329	1	0.2	0.07	0.73	0.6
3330	1	0.63	0.38	-0.01	-0.26
3331	1	0.97	0.94	-0.91	-0.94
3332	1	0.31	0.23	0.46	0.38
3333	1	0.25	0.17	0.58	0.5
3334	1	0.1	0.01	0.89	0.8
3335	1	0.04	0.04	0.92	0.92
3336	1	0.31	0.04	0.65	0.38
3337	1	0.03	0.02	0.95	0.94
3338	1	0.37	0.12	0.51	0.26
3339	1	0.95	0.85	-0.8	-0.9
3340	1	0.27	0.05	0.68	0.46
3341	1	0.73	0.2	0.07	-0.46
3342	1	0.67	0.55	-0.22	-0.34
3343	1	0.36	0.34	0.3	0.28
3344	1	0.72	0.35	-0.07	-0.44
3345	1	0.13	0.03	0.84	0.74
3346	1	0.24	0.12	0.64	0.52
3347	1	0.14	0.01	0.85	0.72
3348	1	0.27	0.2	0.53	0.46
3349	1	0.57	0.08	0.35	-0.14
3350	1	0.7	0.02	0.28	-0.4
3351	1	0.49	0.22	0.29	0.02
3352	1	0.44	0.13	0.43	0.12
3353	1	0.08	0.0	0.92	0.84
3354	1	0.88	0.07	0.05	-0.76
3355	1	0.17	0.03	0.8	0.66
3356	1	0.37	0.37	0.26	0.26
3357	1	0.47	0.46	0.07	0.06
3358	1	0.29	0.06	0.65	0.42
3359	1	0.21	0.07	0.72	0.58
3360	1	0.11	0.08	0.81	0.78
3361	1	0.82	0.21	-0.03	-0.64
3362	1	0.02	0.0	0.98	0.96
3363	1	0.41	0.39	0.2	0.18
3364	1	0.23	0.16	0.61	0.54
3365	1	0.44	0.39	0.17	0.12
3366	1	0.28	0.28	0.44	0.44
3367	1	0.01	0.01	0.98	0.98
3368	1	0.18	0.07	0.75	0.64
3369	1	0.71	0.02	0.27	-0.42
3370	1	0.92	0.71	-0.63	-0.84
3371	1	0.36	0.15	0.49	0.28
3372	1	0.7	0.59	-0.29	-0.4
3373	1	0.29	0.28	0.43	0.42
3374	1	0.89	0.03	0.08	-0.78
3375	1	0.4	0.03	0.57	0.2
3376	1	0.47	0.41	0.12	0.06
3377	1	0.35	0.07	0.58	0.3
3378	1	0.63	0.29	0.08	-0.26
3379	1	0.55	0.44	0.01	-0.1
3380	1	0.94	0.55	-0.49	-0.88
3381	1	0.07	0.04	0.89	0.86
3382	1	0.5	0.0	0.5	0.0
3383	1	0.31	0.03	0.66	0.38
3384	1	0.92	0.77	-0.69	-0.84
3385	1	0.04	0.04	0.92	0.92
3386	1	0.62	0.25	0.13	-0.24
3387	1	0.17	0.07	0.76	0.66
3388	1	0.21	0.06	0.73	0.58
3389	1	0.85	0.14	0.01	-0.7
3390	1	0.51	0.05	0.44	-0.02
3391	1	0.37	0.25	0.38	0.26
3392	1	0.54	0.23	0.23	-0.08
3393	1	0.29	0.03	0.68	0.42
3394	1	0.81	0.42	-0.23	-0.62
3395	1	0.83	0.0	0.17	-0.66
3396	1	0.62	0.36	0.02	-0.24
3397	1	0.59	0.07	0.34	-0.18
3398	1	0.5	0.15	0.35	0.0
3399	1	0.64	0.32	0.04	-0.28
3400	1	0.41	0.23	0.36	0.18
3401	1	0.51	0.28	0.21	-0.02
3402	1	0.34	0.03	0.63	0.32
3403	1	0.22	0.18	0.6	0.56
3404	1	0.91	0.37	-0.28	-0.82
3405	1	0.53	0.51	-0.04	-0.06
3406	1	0.42	0.23	0.35	0.16
3407	1	0.69	0.2	0.11	-0.38
3408	1	0.52	0.51	-0.03	-0.04
3409	1	0.87	0.22	-0.09	-0.74
3410	1	0.03	0.02	0.95	0.94
3411	1	0.39	0.27	0.34	0.22
3412	1	0.87	0.0	0.13	-0.74
3413	1	0.86	0.5	-0.36	-0.72
3414	1	0.18	0.1	0.72	0.64
3415	1	0.69	0.17	0.14	-0.38
3416	1	0.32	0.15	0.53	0.36
3417	1	0.73	0.43	-0.16	-0.46
3418	1	0.63	0.53	-0.16	-0.26
3419	1	0.77	0.71	-0.48	-0.54
3420	1	0.32	0.23	0.45	0.36
3421	1	0.32	0.26	0.42	0.36
3422	1	0.71	0.12	0.17	-0.42
3423	1	0.97	0.08	-0.05	-0.94
3424	1	0.57	0.39	0.04	-0.14
3425	1	0.74	0.69	-0.43	-0.48
3426	1	0.61	0.58	-0.19	-0.22
3427	1	0.03	0.01	0.96	0.94
3428	1	0.53	0.06	0.41	-0.06
3429	1	0.4	0.19	0.41	0.2
3430	1	0.58	0.39	0.03	-0.16
3431	1	0.16	0.05	0.79	0.68
3432	1	0.6	0.09	0.31	-0.2
3433	1	0.72	0.03	0.25	-0.44
3434	1	0.53	0.04	0.43	-0.06
3435	1	0.76	0.24	0.0	-0.52
3436	1	0.98	0.37	-0.35	-0.96
3437	1	0.41	0.05	0.54	0.18
3438	1	0.49	0.36	0.15	0.02
3439	1	0.28	0.08	0.64	0.44
3440	1	0.92	0.18	-0.1	-0.84
3441	1	0.76	0.47	-0.23	-0.52
3442	1	0.76	0.49	-0.25	-0.52
3443	1	0.94	0.5	-0.44	-0.88
3444	1	0.72	0.31	-0.03	-0.44
3445	1	0.37	0.23	0.4	0.26
3446	1	0.79	0.27	-0.06	-0.58
3447	1	0.46	0.35	0.19	0.08
3448	1	0.38	0.05	0.57	0.24
3449	1	0.47	0.22	0.31	0.06
3450	1	0.5	0.42	0.08	0.0
3451	1	0.79	0.28	-0.07	-0.58
3452	1	0.71	0.14	0.15	-0.42
3453	1	0.34	0.06	0.6	0.32
3454	1	0.75	0.0	0.25	-0.5
3455	1	0.09	0.0	0.91	0.82
3456	1	0.64	0.32	0.04	-0.28
3457	1	0.37	0.16	0.47	0.26
3458	1	0.23	0.01	0.76	0.54
3459	1	0.6	0.12	0.28	-0.2
3460	1	0.79	0.05	0.16	-0.58
3461	1	0.14	0.1	0.76	0.72
3462	1	0.19	0.16	0.65	0.62
3463	1	0.52	0.36	0.12	-0.04
3464	1	0.43	0.33	0.24	0.14
3465	1	0.55	0.21	0.24	-0.1
3466	1	0.27	0.09	0.64	0.46
3467	1	0.7	0.4	-0.1	-0.4
3468	1	0.54	0.01	0.45	-0.08
3469	1	0.24	0.17	0.59	0.52
3470	1	0.27	0.16	0.57	0.46
3471	1	0.86	0.56	-0.42	-0.72
3472	1	0.29	0.05	0.66	0.42
3473	1	0.46	0.14	0.4	0.08
3474	1	0.6	0.44	-0.04	-0.2
3475	1	0.25	0.08	0.67	0.5
3476	1	0.63	0.41	-0.04	-0.26
3477	1	0.19	0.03	0.78	0.62
3478	1	0.57	0.05	0.38	-0.14
3479	1	0.12	0.05	0.83	0.76
3480	1	0.87	0.74	-0.61	-0.74
3481	1	0.76	0.19	0.05	-0.52
3482	1	0.39	0.25	0.36	0.22
3483	1	0.86	0.05	0.09	-0.72
3484	1	0.71	0.13	0.16	-0.42
3485	1	0.14	0.09	0.77	0.72
3486	1	0.34	0.24	0.42	0.32
3487	1	0.38	0.15	0.47	0.24
3488	1	0.07	0.0	0.93	0.86
3489	1	0.06	0.06	0.88	0.88
3490	1	0.27	0.15	0.58	0.46
3491	1	0.51	0.51	-0.02	-0.02
3492	1	0.67	0.61	-0.28	-0.34
3493	1	0.19	0.16	0.65	0.62
3494	1	0.2	0.13	0.67	0.6
3495	1	0.56	0.36	0.08	-0.12
3496	1	0.64	0.21	0.15	-0.28
3497	1	0.52	0.16	0.32	-0.04
3498	1	0.46	0.15	0.39	0.08
3499	1	0.63	0.11	0.26	-0.26
3500	1	0.33	0.07	0.6	0.34
3501	1	0.1	0.07	0.83	0.8
3502	1	0.55	0.3	0.15	-0.1
3503	1	0.89	0.38	-0.27	-0.78
3504	1	0.58	0.24	0.18	-0.16
3505	1	0.06	0.03	0.91	0.88
3506	1	0.91	0.64	-0.55	-0.82
3507	1	0.69	0.57	-0.26	-0.38
3508	1	0.66	0.24	0.1	-0.32
3509	1	0.86	0.7	-0.56	-0.72
3510	1	0.66	0.21	0.13	-0.32
3511	1	0.08	0.06	0.86	0.84
3512	1	0.95	0.33	-0.28	-0.9
3513	1	0.12	0.08	0.8	0.76
3514	1	0.49	0.27	0.24	0.02
3515	1	0.29	0.16	0.55	0.42
3516	1	0.43	0.03	0.54	0.14
3517	1	0.05	0.03	0.92	0.9
3518	1	0.99	0.83	-0.82	-0.98
3519	1	0.2	0.06	0.74	0.6
3520	1	0.71	0.66	-0.37	-0.42
3521	1	0.21	0.12	0.67	0.58
3522	1	0.07	0.0	0.93	0.86
3523	1	0.8	0.68	-0.48	-0.6
3524	1	0.65	0.0	0.35	-0.3
3525	1	0.64	0.49	-0.13	-0.28
3526	1	0.35	0.25	0.4	0.3
3527	1	0.47	0.43	0.1	0.06
3528	1	0.11	0.09	0.8	0.78
3529	1	0.0	0.0	1.0	1.0
3530	1	0.18	0.17	0.65	0.64
3531	1	0.88	0.3	-0.18	-0.76
3532	1	0.3	0.28	0.42	0.4
3533	1	0.07	0.0	0.93	0.86
3534	1	0.37	0.0	0.63	0.26
3535	1	0.68	0.13	0.19	-0.36
3536	1	0.67	0.53	-0.2	-0.34
3537	1	0.71	0.62	-0.33	-0.42
3538	1	0.7	0.15	0.15	-0.4
3539	1	0.33	0.25	0.42	0.34
3540	1	0.79	0.18	0.03	-0.58
3541	1	0.15	0.11	0.74	0.7
3542	1	0.4	0.04	0.56	0.2
3543	1	0.4	0.36	0.24	0.2
3544	1	0.32	0.04	0.64	0.36
3545	1	0.71	0.52	-0.23	-0.42
3546	1	0.5	0.01	0.49	0.0
3547	1	0.4	0.38	0.22	0.2
3548	1	0.84	0.2	-0.04	-0.68
3549	1	0.9	0.33	-0.23	-0.8
3550	1	0.09	0.02	0.89	0.82
3551	1	1.0	0.62	-0.62	-1.0
3552	1	0.77	0.17	0.06	-0.54
3553	1	0.19	0.08	0.73	0.62
3554	1	0.37	0.09	0.54	0.26
3555	1	0.53	0.01	0.46	-0.06
3556	1	0.81	0.64	-0.45	-0.62
3557	1	0.28	0.16	0.56	0.44
3558	1	0.62	0.21	0.17	-0.24
3559	1	0.05	0.01	0.94	0.9
3560	1	0.37	0.02	0.61	0.26
3561	1	0.02	0.01	0.97	0.96
3562	1	0.19	0.1	0.71	0.62
3563	1	0.78	0.67	-0.45	-0.56
3564	1	0.71	0.4	-0.11	-0.42
3565	1	0.9	0.27	-0.17	-0.8
3566	1	0.82	0.45	-0.27	-0.64
3567	1	0.39	0.16	0.45	0.22
3568	1	0.63	0.47	-0.1	-0.26
3569	1	0.12	0.09	0.79	0.76
3570	1	0.77	0.03	0.2	-0.54
3571	1	0.42	0.19	0.39	0.16
3572	1	0.53	0.43	0.04	-0.06
3573	1	0.28	0.25	0.47	0.44
3574	1	0.49	0.4	0.11	0.02
3575	1	0.52	0.41	0.07	-0.04
3576	1	0.8	0.47	-0.27	-0.6
3577	1	0.22	0.07	0.71	0.56
3578	1	0.23	0.17	0.6	0.54
3579	1	0.39	0.21	0.4	0.22
3580	1	0.14	0.09	0.77	0.72
3581	1	0.27	0.06	0.67	0.46
3582	1	0.03	0.0	0.97	0.94
3583	1	0.15	0.02	0.83	0.7
3584	1	0.57	0.5	-0.07	-0.14
3585	1	0.57	0.25	0.18	-0.14
3586	1	0.92	0.13	-0.05	-0.84
3587	1	0.18	0.02	0.8	0.64
3588	1	0.21	0.17	0.62	0.58
3589	1	0.83	0.72	-0.55	-0.66
3590	1	0.64	0.49	-0.13	-0.28
3591	1	0.78	0.18	0.04	-0.56
3592	1	0.81	0.51	-0.32	-0.62
3593	1	0.87	0.15	-0.02	-0.74
3594	1	0.98	0.58	-0.56	-0.96
3595	1	0.71	0.32	-0.03	-0.42
3596	1	0.91	0.73	-0.64	-0.82
3597	1	0.32	0.09	0.59	0.36
3598	1	0.6	0.58	-0.18	-0.2
3599	1	0.34	0.04	0.62	0.32
3600	1	0.45	0.29	0.26	0.1
3601	1	0.26	0.07	0.67	0.48
3602	1	0.3	0.19	0.51	0.4
3603	1	0.02	0.02	0.96	0.96
3604	1	0.06	0.01	0.93	0.88
3605	1	0.39	0.13	0.48	0.22
3606	1	0.31	0.31	0.38	0.38
3607	1	0.33	0.33	0.34	0.34
3608	1	0.68	0.55	-0.23	-0.36
3609	1	0.82	0.66	-0.48	-0.64
3610	1	0.97	0.87	-0.84	-0.94
3611	1	0.74	0.11	0.15	-0.48
3612	1	0.24	0.0	0.76	0.52
3613	1	0.04	0.02	0.94	0.92
3614	1	0.44	0.36	0.2	0.12
3615	1	0.17	0.08	0.75	0.66
3616	1	0.95	0.33	-0.28	-0.9
3617	1	0.34	0.04	0.62	0.32
3618	1	0.11	0.07	0.82	0.78
3619	1	0.07	0.06	0.87	0.86
3620	1	0.86	0.24	-0.1	-0.72
3621	1	0.34	0.19	0.47	0.32
3622	1	0.25	0.11	0.64	0.5
3623	1	0.15	0.06	0.79	0.7
3624	1	0.17	0.04	0.79	0.66
3625	1	0.32	0.02	0.66	0.36
3626	1	0.59	0.1	0.31	-0.18
3627	1	0.39	0.11	0.5	0.22
3628	1	0.4	0.19	0.41	0.2
3629	1	0.19	0.16	0.65	0.62
3630	1	0.25	0.21	0.54	0.5
3631	1	0.71	0.4	-0.11	-0.42
3632	1	0.18	0.13	0.69	0.64
3633	1	0.17	0.1	0.73	0.66
3634	1	0.66	0.64	-0.3	-0.32
3635	1	0.72	0.18	0.1	-0.44
3636	1	0.11	0.09	0.8	0.78
3637	1	0.22	0.14	0.64	0.56
3638	1	0.76	0.03	0.21	-0.52
3639	1	0.75	0.22	0.03	-0.5
3640	1	0.94	0.76	-0.7	-0.88
3641	1	0.28	0.27	0.45	0.44
3642	1	0.1	0.06	0.84	0.8
3643	1	0.88	0.06	0.06	-0.76
3644	1	0.61	0.54	-0.15	-0.22
3645	1	0.62	0.51	-0.13	-0.24
3646	1	0.24	0.19	0.57	0.52
3647	1	0.75	0.57	-0.32	-0.5
3648	1	1.0	0.26	-0.26	-1.0
3649	1	0.22	0.19	0.59	0.56
3650	1	0.5	0.36	0.14	0.0
3651	1	0.53	0.21	0.26	-0.06
3652	1	0.45	0.36	0.19	0.1
3653	1	0.87	0.76	-0.63	-0.74
3654	1	0.63	0.01	0.36	-0.26
3655	1	0.09	0.08	0.83	0.82
3656	1	0.03	0.0	0.97	0.94
3657	1	0.0	0.0	1.0	1.0
3658	1	0.79	0.25	-0.04	-0.58
3659	1	0.46	0.43	0.11	0.08
3660	1	0.5	0.26	0.24	0.0
3661	1	0.8	0.14	0.06	-0.6
3662	1	0.97	0.89	-0.86	-0.94
3663	1	0.6	0.4	0.0	-0.2
3664	1	0.18	0.04	0.78	0.64
3665	1	0.71	0.55	-0.26	-0.42
3666	1	0.88	0.04	0.08	-0.76
3667	1	0.19	0.0	0.81	0.62
3668	1	0.37	0.15	0.48	0.26
3669	1	0.66	0.33	0.01	-0.32
3670	1	0.07	0.03	0.9	0.86
3671	1	0.97	0.2	-0.17	-0.94
3672	1	0.73	0.68	-0.41	-0.46
3673	1	0.16	0.05	0.79	0.68
3674	1	0.61	0.18	0.21	-0.22
3675	1	0.74	0.42	-0.16	-0.48
3676	1	0.42	0.09	0.49	0.16
3677	1	0.78	0.49	-0.27	-0.56
3678	1	0.9	0.24	-0.14	-0.8
3679	1	0.16	0.0	0.84	0.68
3680	1	0.01	0.0	0.99	0.98
3681	1	0.14	0.04	0.82	0.72
3682	1	0.16	0.13	0.71	0.68
3683	1	0.61	0.15	0.24	-0.22
3684	1	0.35	0.28	0.37	0.3
3685	1	0.68	0.16	0.16	-0.36
3686	1	0.88	0.05	0.07	-0.76
3687	1	0.59	0.14	0.27	-0.18
3688	1	0.34	0.05	0.61	0.32
3689	1	0.95	0.42	-0.37	-0.9
3690	1	0.65	0.13	0.22	-0.3
3691	1	0.49	0.11	0.4	0.02
3692	1	0.36	0.25	0.39	0.28
3693	1	0.67	0.61	-0.28	-0.34
3694	1	0.49	0.19	0.32	0.02
3695	1	0.3	0.25	0.45	0.4
3696	1	0.61	0.6	-0.21	-0.22
3697	1	0.09	0.01	0.9	0.82
3698	1	0.86	0.77	-0.63	-0.72
3699	1	0.54	0.04	0.42	-0.08
3700	1	0.68	0.13	0.19	-0.36
3701	1	0.74	0.0	0.26	-0.48
3702	1	0.61	0.17	0.22	-0.22
3703	1	0.62	0.11	0.27	-0.24
3704	1	0.21	0.07	0.72	0.58
3705	1	0.95	0.75	-0.7	-0.9
3706	1	0.59	0.09	0.32	-0.18
3707	1	0.64	0.03	0.33	-0.28
3708	1	0.37	0.22	0.41	0.26
3709	1	0.16	0.1	0.74	0.68
3710	1	0.77	0.51	-0.28	-0.54
3711	1	0.18	0.07	0.75	0.64
3712	1	0.29	0.11	0.6	0.42
3713	1	0.29	0.0	0.71	0.42
3714	1	0.67	0.29	0.04	-0.34
3715	1	0.82	0.04	0.14	-0.64
3716	1	0.06	0.05	0.89	0.88
3717	1	0.09	0.07	0.84	0.82
3718	1	0.81	0.17	0.02	-0.62
3719	1	0.05	0.02	0.93	0.9
3720	1	0.11	0.08	0.81	0.78
3721	1	0.81	0.14	0.05	-0.62
3722	1	0.31	0.02	0.67	0.38
3723	1	0.59	0.07	0.34	-0.18
3724	1	0.07	0.03	0.9	0.86
3725	1	0.77	0.65	-0.42	-0.54
3726	1	0.14	0.11	0.75	0.72
3727	1	0.68	0.3	0.02	-0.36
3728	1	0.39	0.26	0.35	0.22
3729	1	0.15	0.1	0.75	0.7
3730	1	0.35	0.22	0.43	0.3
3731	1	0.69	0.38	-0.07	-0.38
3732	1	0.03	0.0	0.97	0.94
3733	1	0.28	0.04	0.68	0.44
3734	1	0.18	0.1	0.72	0.64
3735	1	0.19	0.06	0.75	0.62
3736	1	0.52	0.25	0.23	-0.04
3737	1	0.37	0.0	0.63	0.26
3738	1	0.84	0.32	-0.16	-0.68
3739	1	0.97	0.05	-0.02	-0.94
3740	1	0.02	0.0	0.98	0.96
3741	1	0.5	0.16	0.34	0.0
3742	1	0.41	0.21	0.38	0.18
3743	1	0.93	0.63	-0.56	-0.86
3744	1	0.11	0.0	0.89	0.78
3745	1	0.95	0.08	-0.03	-0.9
3746	1	0.67	0.06	0.27	-0.34
3747	1	0.76	0.6	-0.36	-0.52
3748	1	0.7	0.7	-0.4	-0.4
3749	1	0.6	0.49	-0.09	-0.2
3750	1	0.48	0.41	0.11	0.04
3751	1	0.2	0.1	0.7	0.6
3752	1	0.1	0.09	0.81	0.8
3753	1	0.35	0.22	0.43	0.3
3754	1	0.25	0.02	0.73	0.5
3755	1	0.18	0.12	0.7	0.64
3756	1	1.0	0.58	-0.58	-1.0
3757	1	0.49	0.05	0.46	0.02
3758	1	0.22	0.1	0.68	0.56
3759	1	0.74	0.2	0.06	-0.48
3760	1	0.04	0.02	0.94	0.92
3761	1	0.48	0.42	0.1	0.04
3762	1	0.56	0.53	-0.09	-0.12
3763	1	0.26	0.24	0.5	0.48
3764	1	0.82	0.65	-0.47	-0.64
3765	1	0.11	0.08	0.81	0.78
3766	1	0.31	0.16	0.53	0.38
3767	1	0.85	0.6	-0.45	-0.7
3768	1	0.35	0.11	0.54	0.3
3769	1	0.69	0.55	-0.24	-0.38
3770	1	0.55	0.29	0.16	-0.1
3771	1	0.39	0.01	0.6	0.22
3772	1	0.27	0.15	0.58	0.46
3773	1	0.73	0.28	-0.01	-0.46
3774	1	0.89	0.53	-0.42	-0.78
3775	1	0.28	0.18	0.54	0.44
3776	1	0.01	0.01	0.98	0.98
3777	1	0.48	0.27	0.25	0.04
3778	1	0.49	0.37	0.14	0.02
3779	1	0.46	0.05	0.49	0.08
3780	1	0.51	0.11	0.38	-0.02
3781	1	0.7	0.28	0.02	-0.4
3782	1	0.66	0.35	-0.01	-0.32
3783	1	0.48	0.36	0.16	0.04
3784	1	0.09	0.06	0.85	0.82
3785	1	0.37	0.12	0.51	0.26
3786	1	0.95	0.19	-0.14	-0.9
3787	1	0.35	0.19	0.46	0.3
3788	1	0.51	0.12	0.37	-0.02
3789	1	0.48	0.07	0.45	0.04
3790	1	0.1	0.01	0.89	0.8
3791	1	0.38	0.14	0.48	0.24
3792	1	0.56	0.37	0.07	-0.12
3793	1	0.62	0.55	-0.17	-0.24
3794	1	0.43	0.14	0.43	0.14
3795	1	0.35	0.35	0.3	0.3
3796	1	0.26	0.15	0.59	0.48
3797	1	0.05	0.05	0.9	0.9
3798	1	0.6	0.03	0.37	-0.2
3799	1	0.29	0.19	0.52	0.42
3800	1	0.54	0.21	0.25	-0.08
3801	1	0.86	0.6	-0.46	-0.72
3802	1	0.3	0.25	0.45	0.4
3803	1	0.02	0.02	0.96	0.96
3804	1	0.91	0.01	0.08	-0.82
3805	1	0.02	0.01	0.97	0.96
3806	1	0.19	0.09	0.72	0.62
3807	1	0.02	0.0	0.98	0.96
3808	1	0.02	0.0	0.98	0.96
3809	1	0.67	0.52	-0.19	-0.34
3810	1	0.47	0.28	0.25	0.06
3811	1	0.06	0.01	0.93	0.88
3812	1	0.76	0.42	-0.18	-0.52
3813	1	0.05	0.01	0.94	0.9
3814	1	0.62	0.11	0.27	-0.24
3815	1	0.99	0.97	-0.96	-0.98
3816	1	0.07	0.02	0.91	0.86
3817	1	0.25	0.15	0.6	0.5
3818	1	0.28	0.08	0.64	0.44
3819	1	0.83	0.16	0.01	-0.66
3820	1	0.08	0.0	0.92	0.84
3821	1	0.17	0.03	0.8	0.66
3822	1	0.93	0.14	-0.07	-0.86
3823	1	0.63	0.27	0.1	-0.26
3824	1	0.34	0.14	0.52	0.32
3825	1	0.47	0.26	0.27	0.06
3826	1	0.27	0.15	0.58	0.46
3827	1	0.1	0.07	0.83	0.8
3828	1	0.34	0.16	0.5	0.32
3829	1	0.91	0.85	-0.76	-0.82
3830	1	0.37	0.02	0.61	0.26
3831	1	0.37	0.24	0.39	0.26
3832	1	0.68	0.05	0.27	-0.36
3833	1	0.24	0.15	0.61	0.52
3834	1	0.46	0.38	0.16	0.08
3835	1	0.33	0.17	0.5	0.34
3836	1	0.05	0.04	0.91	0.9
3837	1	0.43	0.22	0.35	0.14
3838	1	0.49	0.34	0.17	0.02
3839	1	0.1	0.08	0.82	0.8
3840	1	0.61	0.58	-0.19	-0.22
3841	1	0.5	0.02	0.48	0.0
3842	1	0.13	0.04	0.83	0.74
3843	1	0.19	0.09	0.72	0.62
3844	1	0.38	0.11	0.51	0.24
3845	1	0.47	0.29	0.24	0.06
3846	1	0.93	0.36	-0.29	-0.86
3847	1	0.18	0.16	0.66	0.64
3848	1	0.6	0.29	0.11	-0.2
3849	1	0.86	0.03	0.11	-0.72
3850	1	0.82	0.25	-0.07	-0.64
3851	1	0.02	0.01	0.97	0.96
3852	1	0.45	0.2	0.35	0.1
3853	1	0.96	0.61	-0.57	-0.92
3854	1	0.12	0.0	0.88	0.76
3855	1	0.32	0.14	0.54	0.36
3856	1	0.9	0.59	-0.49	-0.8
3857	1	0.3	0.26	0.44	0.4
3858	1	0.63	0.45	-0.08	-0.26
3859	1	0.98	0.82	-0.8	-0.96
3860	1	0.99	0.28	-0.27	-0.98
3861	1	0.99	0.21	-0.2	-0.98
3862	1	0.47	0.37	0.16	0.06
3863	1	0.48	0.16	0.36	0.04
3864	1	0.8	0.39	-0.19	-0.6
3865	1	0.6	0.31	0.09	-0.2
3866	1	0.83	0.23	-0.06	-0.66
3867	1	0.79	0.68	-0.47	-0.58
3868	1	0.89	0.62	-0.51	-0.78
3869	1	0.37	0.03	0.6	0.26
3870	1	0.26	0.0	0.74	0.48
3871	1	0.21	0.08	0.71	0.58
3872	1	0.68	0.27	0.05	-0.36
3873	1	0.83	0.64	-0.47	-0.66
3874	1	0.26	0.09	0.65	0.48
3875	1	0.76	0.2	0.04	-0.52
3876	1	0.81	0.25	-0.06	-0.62
3877	1	0.11	0.06	0.83	0.78
3878	1	0.66	0.37	-0.03	-0.32
3879	1	0.95	0.49	-0.44	-0.9
3880	1	0.35	0.0	0.65	0.3
3881	1	0.66	0.58	-0.24	-0.32
3882	1	0.86	0.33	-0.19	-0.72
3883	1	0.87	0.48	-0.35	-0.74
3884	1	0.53	0.26	0.21	-0.06
3885	1	0.04	0.02	0.94	0.92
3886	1	0.77	0.75	-0.52	-0.54
3887	1	0.67	0.28	0.05	-0.34
3888	1	0.01	0.0	0.99	0.98
3889	1	0.06	0.05	0.89	0.88
3890	1	0.03	0.02	0.95	0.94
3891	1	0.72	0.02	0.26	-0.44
